"tweet id","username","text"
"1.0967378125635E+18","paulocruzphi","@ezfegundo @RegisGalo_13 Mas onde eu disse que sou vítima? Marighella foi vítima, sim, mas de suas escolhas. Ele não quis “superar a condição de exploração da negritude”, ele pensava que luta armada e a violência trariam o comunismo, sistema de paz e igualdade. Errou da concepção à execução. Morreu."
"1.0966392795378E+18","paulocruzphi","@ezfegundo @RegisGalo_13 Mas a questão aqui não é de descendência, mas de fenótipo. Marighella passaria tranquilamente por branco se necessário fosse. No tribunal racial das cotas universitárias, seria reprovado. Sua negritude é um instrumento ideológico de vitimização; quanto + preto, + cara de vítima."
"1.0949577801743E+18","paulocruzphi","@LuisWaggner Marighella era criminoso. Verdade;
Marighella era de cor diferente de Seu Jorge. Verdade;
Marighella passaria por branco — como sempre passou até ser transformado ideologicamente em negro. Verdade.
Marighella e sua luta não eram contra o racismo. Verdade.
Onde está o problema?"
"1.0949360620473E+18","paulocruzphi","@RBrandao5 @JaksSimao Marighella era mestiço, não era preto retinto — uso a mesma lógica que usaram para impedir que Fabiana Cozza interpretasse D. Ivone Lara. Ele seria convenientemente branco caso não fosse de interesse ideológico que fosse negro. Eu, como preto retinto, tenho o direito de reclamar."
"1.0949306628832E+18","paulocruzphi","@emetpedro Dane-se o contexto. A conveniência é o que importa. Caso Marighella tivesse sido um policial torturador, seria tratado como branco. https://t.co/3eWaqjseSf"
"1.0949275334333E+18","paulocruzphi","Uma pergunta básica: o movimento negro e os lacradores racialistas de internet não vão dizer nada sobre o Wagner Moura ter usado um negro para representar um criminoso branco? 🤔
#Racismo #Marighella #NaoAEscravidaoIdeologica https://t.co/MN8DPmPASx"
"1.4622141983694E+18","pauloap","@bertaze_r Qual filme, Marighella? Vc foi ver?"
"1.4548810568852E+18","pauloap","Primeiro que o Marighella nem negro era, parem de falar merda

E ataque quem fazia era esse terrorista que hoje tão homenageando https://t.co/TTfy7TrUSO"
"1.1973074478636E+18","pauloap","Quer reclamar da homenagem ao Pinochet? OK, sem problemas

Mas então, não seja um hipócrita do caralho e reclame também quando homenageiam Marighella, Revolução Russa, Fidel Castro, Coreia do Norte e outras entidades abomináveis e sanguinárias que sempre recebem honrarias no BR https://t.co/eXnKbe0Zwk"
"1.0979485639618E+18","pauloap","Excelente video do @bernardopkuster explicando quem foi o assassino Carlos Marighella

assistam e compartilhem o link

https://t.co/g1IVisJBHc"
"1.4555277258889E+18","fasalles","Ele quer sua audiência vc verá o filme Marighella? https://t.co/gc33TF3f0K"
"1.0384179344299E+18","fasalles","Boa lembrança o Marighella, assassino herói do outros não é igual ao meu herói assassino. Incoerência! https://t.co/AIthwKW3aj"
"1.5251349371244E+18","leandroruschel","O motorista do Marighella apoiará Lula, quem poderia prever? 🤡

Fica a cada dia mais claro como o PSDB representa uma das maiores fraudes políticas da história brasileira, participando do Teatro das Tesouras. https://t.co/eIlXs2Enmk"
"1.4673863860891E+18","paulomartins10","Assisti ao filme ""Marighella"", de Wagner Moura.  Moura fez Lula assistir ao filme no Sindicato dos Metalúrgicos do ABC. São 2 horas e 29 minutos de duração.  Eu garanto: Lula foi torturado."
"1.4661730520734E+18","paulomartins10","Pipoca com camarão?

https://t.co/mJvN7JIWDq"
"1.4595407677609E+18","paulomartins10","Ah, que gracinha ...
https://t.co/oST18MNG1j"
"1.4552732649521E+18","paulomartins10","Pra provar que você não é racista, não pode repudiar a história de um terrorista. Que lixo. 

Seu Jorge diz que ataques a 'Marighella' são racistas e país não sabe lidar com isso https://t.co/mtyrPC2rPO"
"1.19145019248E+18","paulomartins10","Isso é ridículo. O que mais tem na Câmara é discurso de deputado em defesa de ditaduras sanguinárias, como Cuba e URSS, exaltação ao terrorista Marighella e coisas do tipo. Esse ""decoro"" só vale pra um lado?

Rede protocola pedido de cassação de Eduardo - https://t.co/4jcVBps4AR"
"1.0981973318901E+18","paulomartins10","Marighella é um fracasso no mundo que repudia o terrorismo https://t.co/VAsH64tvxd"
"1.4657997963929E+18","marceloalvaroan","Marighella, facínora e bandido comunista. Assassino de sangue frio e defensor público de atos terroristas (basta ler o seu livro:Minimanual do Guerrilheiro Urbano).Este é o perfil do bandido que a psolista Jandira Fegalli defende que tenha seu nome no livro dos heróis nacionais. https://t.co/q6uTAgJJxU"
"1.2043822251161E+18","dariojjunior","Os mesmos que promoveram um filme em que o Marighella  é retratado como um negro, reclamam agora da ""versão olavista da história"". Tá muito comédia isso. https://t.co/bcIQdZ4DsT"
"1.1128190347253E+18","dariojjunior","Esquerdistas lançam filme sobre o terrorista Marighella, mistificam a ponto de colocar um negro para interpretá-lo,recebem tapete vermelho,notas elogiosas, avan-premiére e o caralho... Jovens direitistas, pesquisadores independentes,lançam documentário sobre 64: CENSURA NO LOMBO."
"1.1871180909722E+18","edgaarcia","@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more."
"1.0980084452892E+18","edgaarcia","@bernardopkuster's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
"1.0980083509929E+18","edgaarcia","@bernardopkuster's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
"1.0972709146669E+18","edgaarcia","@bernardopkuster's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
"1.0969297323089E+18","edgaarcia","Tribo do bem, o mundo precisa saber que Wagner Moura mente e que Marighella foi na verdade um homem branco. Por favor, RT aqui!

#SempePeloBrasil https://t.co/3ob2LLHRKG"
"1.0969291149535E+18","edgaarcia","DO NOT BE FOOLED
The movie Marighella of Wagner Moura is a lie which intends to falsify Brazilian historical reality. The world has to know that Marighella was a white man."
"1.0961613190347E+18","edgaarcia","@bernardopkuster's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
"1.2918687262755E+18","genpaulochagas","Jaques Wagner, quando Gov da Bahia, coerente com os objetivos do FSP, substituiu o nome do Gen Emílio Médici pelo do terrorista sanguinário (Carlos Marighella), cujo ideário macabro, exportado como “minimanual"" de guerrilha, levou inocentes à morte em todo  o mundo!"
"1.0845417697134E+18","jrguzzofatos","@MarcosL35011679 @edmilsonpapo10 Só que desta vez não vai ser com dinheiro da Lei Ruanê , como no filme do Marighella. Agora ele vai ter de se virar para descolar o dinheiro da produção"
"1.1674238082167E+18","artur_slo","@jairbolsonaro @Marcelodedois https://t.co/CysaONFoMQ"
"1.1674235400958E+18","artur_slo","Enquanto as HIENAS esperneiam, as mudanças estão ocorrendo...

'Marighella': Ancine veta pedido de reembolso de mais de R$ 1 milhão de produtora do filme

Parabéns, presidente @jairbolsonaro 

@Marcelodedois https://t.co/sS40E47SZy"
"1.4931683831682E+18","alex_borges","“Comunismo nunca pregou violência”. Essa turma já leu uma única linha de Lênin, Trotsky, Marighella ou conhece esse rapaz aqui?

https://t.co/GIIiq8zpht"
"1.1471465101881E+18","alex_borges","Apenas lembrando que Glauber Braga (PSOL-RJ), o que chamou Moro de “juiz ladrão”, é aquele que homenageou o terrorista Marighella na votação do impeachment na câmara.

https://t.co/R2o4uEVYSX"
"1.0365765329683E+18","alex_borges","O brasileiro é ensinado desde cedo à reverenciar Vargas, JK, Jango, Marighella, Lamarca, Brizola e, claro, Lula.
Nossos monarcas e os gigantes do século XIX como Bonifácio e Mauá são diminuídos, ignorados ou ridicularizados.
O resultado está aí."
"1.084090055852E+18","lobaoeletrico","WAGNER MOURA, MARIGHELLA E A LEI ROUANET
 https://t.co/rDsxfRZ2aP via @YouTube"
"1.4562810567983E+18","rosedbarros","No dia 04 de novembro de 1969, há exatos 52 anos o  guerrilheiro comunista Carlos Marighella foi morto a tiros em São Paulo por agentes da Operação Bandeirante
Na capa da Folha de S. Paulo do dia seguinte, dia 05, o Brasil lia a manchete:
""MORRE O CHEFE TERRORISTA MARIGHELA"" https://t.co/f7tqisHnVW"
"1.4562269923958E+18","rosedbarros","WAGNER MOURA TENTA HUMANIZAR O TERRORISTA ASSASSINO MARIGHELLA https://t.co/TFKS37Goai via @YouTube"
"1.4211777467771E+18","rosedbarros","SP: Monumento a Marighella amanhece coberto de tinta vermelha https://t.co/gGE9fJy2Ne via @agoranoticiasbr"
"1.1674340297566E+18","rosedbarros","Secou a fonte: Ancine veta pedido de reembolso de mais de R$ 1 milhão de produtora do filme ‘Marighella’ https://t.co/v3YYBW5oQr"
"1.4584467411839E+18","roxmo","'Marighella' é o filme brasileiro mais visto desde o início da pandemia https://t.co/H6Djtu29r8 // Que tanto ele chora então? Explicando, dá uma média de 20 espectadores por sessão."
"1.4559561927366E+18","roxmo","Mônica Bergamo: Wagner Moura diz que campanha bolsonarista contra 'Marighella' é terrorismo https://t.co/uuF3Wc9xHi // Vê-se que ele realmente não sabe o que é terrorismo."
"1.4551744676557E+18","roxmo","Seu Jorge diz que ataques a 'Marighella' são racistas e país não sabe lidar com isso https://t.co/R1NHxqlyoJ // Ficou fácil agora, né? Quantas categorias de coitadinhos a esquerda já inventou? Esses coitadinhos estão assumindo a ""coitadeza""? Só pra saber."
"1.4544994031343E+18","roxmo","Wagner Moura puxa 'Fora, Bolsonaro' na pré-estreia de 'Marighella' e diz que o filme é 'de amor'  https://t.co/Nh1YRhmaFl // Por que não lançou nos EUA, onde ele vive? Não é bom o suficiente sem a curriola de lacradores? Não se sustenta como história sem a claque?"
"1.4519558037416E+18","roxmo","Fãs de Kim Jong-un, brasileiros enaltecem Coreia do Norte e vibram com mísseis https://t.co/QJ28k8ZEUw ""Fãs de Kim Jong-un"". Isso é como ser fã de Champinha ou de Marighella"
"1.4519398207382E+18","roxmo","Bolsonaro veio do esgoto da história, diz Wagner Moura, que agora lança 'Marighella' https://t.co/e9qWt9GcZI // Cortaram a grana de fazer filme merda e fica todo mundo putinho e com síndrome de abstinência... https://t.co/MBY8z2hfxF"
"1.2384709522137E+18","roxmo","Filme sobre Marielle faz audiência da Globo despencar - RENOVA Mídia https://t.co/KHGSwTeW1D // Marielle is the new Marighella"
"1.2365022872264E+18","roxmo","Virá fazer companhia àquele outro grande sucesso do cinema nacional, Marighella. https://t.co/tQN7cXevkU"
"1.2246890570972E+18","roxmo","J.R. Guzzo: Querem cassar os direitos de Regina Duarte https://t.co/kTLHPzaDIu // E, claro, querem garantir a boquinha. Prepotentes que acham que só aquilo que oferecem é cultura. Filmes de Marighella e documentários de ficção."
"1.1688759675421E+18","roxmo","Ancine recusa assumir prejuízos do filme do Marighella – Senso Incomum https://t.co/Lh6cDXynf1  // Socialista precisa por a carteira onde está a boca. Segura a trozoba aí!"
"1.1164535758011E+18","roxmo","Wagner Moura some com Marighella
https://t.co/AMF2zW1r0w"
"1.0981909556462E+18","roxmo","Crítica internacional detona filme do guerrilheiro Marighella https://t.co/yvGNt3yuKi"
"1.0978362099997E+18","roxmo","Quem foi Marighella? O terrorista homenageado por Wagner Moura - RENOVA Mídia https://t.co/zpj3NPTF2M"
"1.0975087117011E+18","roxmo","Olha quem fala: o Marighella! https://t.co/wsKVo7z6g3"
"1.0967604525442E+18","roxmo","Com o sucesso de filme sobre Marighella em Berlim, Haddad tira sarro do Ultraje a Rigor 
https://t.co/IFgfouLgTo // Engraçado, todo mundo tirou sarro do poste durante a campanha, mas não saiu nos jornais..."
"1.0967566355388E+18","roxmo","Marighella:
https://t.co/txQORDH5Iw / modelos de ação 
assaltos, invasões, ocupações, emboscadas, guerra de nervos, greves, desvios, tomas, expropriações de armas, munições e explosivos, libertação de prisioneiros, execuções... // Esse é o herói."
"1.0964092744593E+18","roxmo","'Ultraje', ironiza Haddad sobre aplausos para o filme 'Marighella' em Berlim
https://t.co/8qeeNkFsbk // Que babaca."
"1.0527470020592E+18","roxmo","@FlaviaFLepique pode crer. Sendo que ele interpretou Pablo Escobar e Marighella"
"1.0527292776224E+18","roxmo","E o Marighella é o quê, babaca? https://t.co/LNO55hkPbE"
"1.1374893436801E+18","gfiuza_oficial","Fazer um filme exaltando Marighella não tem problema nenhum. O cinema-exaltação está cheio de panfletos biográficos, assiste quem quer. O problema é o cara fazer trocadilho de Marighella com Marielle e fingir q é tudo a mesma luta contra a ditadura... Aí virou bad trip, parceiro."
"1.0971940147665E+18","gfiuza_oficial","Capitão Nascimento compara Marighella com Marielle e tranquiliza a todos: não entendo nada de política, estou só jogando palavra cruzada."
"1.1991171609725E+18","josemedeirosmt","Se esse filme do Wagner Moura sobre marighella fosse um filme bom, explodiria até em marte. O filme não decolou quer culpar governo."
"1.0978741877069E+18","josemedeirosmt","“A Guerra Psicológica tem como objetivo desinformar, difundindo inverdades e meias verdades, criando, assim, um ambiente de nervosismo, descrédito, insegurança, incerteza e intranquilidade para o governo.” 

(Minimanual do Guerrilheiro Urbano, de Carlos Marighella, 1969)"
"1.445079505585E+18","marcofeliciano","E começa a ovação da extrema imprensa ao filme do diretor esquerdista em louvor ao  bandido, terrorista e assassino Carlos Marighella. Já que todos os filmes vem a visão do seu diretor, esperem um “super-herói”, vitimista e “patriota”."
"1.3240293251722E+18","marcofeliciano","Alguns homenageiam os bandidos e esquecem o mocinho. 4 de novembro de 1969, num cerco ao terrorista Carlos Marighella, foi morta a tiros a jovem investigadora de polícia Estela Borges Morato com 22 anos, jovem intrépida que deu sua vida pela sociedade. 🙏🏻 https://t.co/szW2HeDKJF"
"1.0978223795423E+18","jeffs_araujo35","Aloysio Nunes, o eterno motorista do terrorista Marighella, é unha e carne com o Paulo Preto."
"1.0972861163137E+18","jeffs_araujo35","@MartinsCarla5 Ou ""Marighella era um sujeito complexo""."
"1.0972185633526E+18","jeffs_araujo35","Bora baixar ainda mais essa nota. Valendo...

🤷

https://t.co/4dG8HDoRqd

https://t.co/sXqe1tvXkO"
"1.0972150731841E+18","jeffs_araujo35","Marighella morre no final? https://t.co/mBBMCqwWaz"
"1.0972149464573E+18","jeffs_araujo35","@benebarbosa_mvb Marighella morre no final? https://t.co/4R0p6Ijy69"
"1.0840252226035E+18","jeffs_araujo35","Verdade seja dita: Que texto do professor Marco Antônio Villafalles sobre o terrorista Marighella.

Que pancada no Wagner Moura."
"1.081284463169E+18","jeffs_araujo35","Falta derrubar o motorista do Marighella.

https://t.co/TsqaCqZ8YA"
"1.0424144032395E+18","jeffs_araujo35","""Si o Bolçoniru ganhar eu vô imbora du pais""

Ernesto Marighella, 23 anos, ""freela"", pediu dinheiro do pai pra viajar pra Praia Grande no fim do ano.

#Pas"
"1.0388021625775E+18","jeffs_araujo35","@PradoPecci @jairbolsonaro @gabeiracombr Mas eles não defendem. O Mourão explicou que na época era matar ou morrer. Marighella e cia queriam conversa? Óbvio que não. O @EduardoJorge e o próprio Gabeira tem vídeos que falam sobre o tema. 

Eles queriam a ditadura do proletariado."
"1.0382640028818E+18","jeffs_araujo35","Mourão deixando a Miriam Leitão full pistola

""Meus heróis não morreram de overdose.""

""Heróis matam"".

""Tem quem admire Marighella.""

https://t.co/8opn2MNBPJ"
"1.0249688854167E+18","jeffs_araujo35","Trump esmagando a Turquia e o Irã sem guerra.

Mas o Irineu acha que ele é uma Dilma, um Ciro.

""Aposto que ele nunca leu David Ricardo!"", indagou Irineu para seu professor de geografia/história na sala de aula, na escola estadual de segundo grau, Che Marighella."
"1.2043822251161E+18","dariojjunior","Os mesmos que promoveram um filme em que o Marighella  é retratado como um negro, reclamam agora da ""versão olavista da história"". Tá muito comédia isso. https://t.co/bcIQdZ4DsT"
"1.1128190347253E+18","dariojjunior","Esquerdistas lançam filme sobre o terrorista Marighella, mistificam a ponto de colocar um negro para interpretá-lo,recebem tapete vermelho,notas elogiosas, avan-premiére e o caralho... Jovens direitistas, pesquisadores independentes,lançam documentário sobre 64: CENSURA NO LOMBO."
"1.4921625492273E+18","rconstantino","Nossa, que surpresa! O ex-motorista do terrorista Marighella quer ""diálogo"" com o PT?! O destino de todo tucano é descer do muro do lado esquerdo e cair no colo do Lula... https://t.co/dnd8syGYUB"
"1.4631639314097E+18","rconstantino","O ex-motorista do terrorista Marighella quer os tucanos no colo do PT de Lula, que defende a ""democracia"" da Nicarágua... https://t.co/AvvpTkTCFm"
"1.4577036777336E+18","rconstantino","O sonho de muito ""jornalista"" brasileiro. Aí ficaria proibido criticar o terrorista assassino Marighella, por exemplo...
https://t.co/bjzKBVmzlu"
"1.4552779588228E+18","rconstantino","Marighella nem negro era. Meu problema com ele não tem absolutamente NADA a ver com sua cor de pele, e sim com o fato de ele ser um TERRORISTA ASSASSINO COMUNISTA que alguns safados estão tentando humanizar ou mesmo transformar em herói... https://t.co/xSUvKPQSP2"
"1.3751497515204E+18","rconstantino","O MBL tucano prefere a volta do motorista do Marighella, alguma dúvida? https://t.co/LfpFprximI"
"1.2699943869659E+18","rconstantino","O que cansa é o duplo padrão. Bolsonaro é meio tosco, mas serve para uma coisa: expor a hipocrisia dos ""moderados"", aqueles que não aceitam ele falar do Ustra, mas não se importam de outros enaltecerem Marighella ou Che Guevara. Pode isso, mas não pode criticar ministro do STF. https://t.co/paQlgMnnHE"
"1.22796131363E+18","rconstantino","O PSOL vive defendendo marginais, especialmente aqueles que usam o manto da ideologia comunista para justificar seus crimes. Foi esse elemento que xingou Moro.
Leia mais em: https://t.co/cYPP0EPtzc"
"1.2279276693603E+18","rconstantino","O PSOL é um partido cúmplice da quadrilha petista, defensor de ditaduras como Venezuela e Cuba e cujos representantes enaltecem terroristas como Marighella. Tem baixa adesão popular, elege políticos na elite da esquerda caviar, mas como tem representante na mídia, não é mesmo?!"
"1.1927722315223E+18","rconstantino","""Marighella não foi herói coisa nenhuma. O que foi por ele criado foi o terror de uma população que nada sabia do contexto político da época.""
Leia mais em: https://t.co/hA6mpXOad5"
"1.0985859527029E+18","rconstantino","https://t.co/I5YAhHNlP3"
"1.0978979788435E+18","rconstantino","Marighella, Wagner Moura e a distopia https://t.co/355LdkLxS2"
"1.097506269295E+18","rconstantino","Marighella: o humanista negro, segundo Wagner Moura, e o terrorista psicopata, segundo os fatos históricos 
https://t.co/e3S6i0Bvfw"
"1.2156176047752E+18","paulacamara_","Wagner Moura vive repetindo que seu filme Marighella sofre uma censura velada do governo Bolsonaro

Os responsáveis pela Ancine, porém, enviaram uma nota explicando que a produtora O2 não consegue receber recursos do FSA porque está inadimplente

\_(ツ)_/¯
https://t.co/o2CbzaOeP3"
"1.1671718623439E+18","paulacamara_","Ancine recusa assumir prejuízos do filme do Marighella

Como bons esquerdistas, queriam socializar os prejuízos

https://t.co/i5XxDc6nqX"
"1.0976277926054E+18","paulacamara_","O site IMDB, maior banco de dados sobre cinema no mundo, deixou de exibir a nota de avaliação do filme Marighella. Antes da retirada da informação, o filme brasileiro estava classificado com média de críticas de 2,8  #MarighellaTerrorista https://t.co/0nnKD4ODB8"
"1.0976008732688E+18","paulacamara_","Crítica alemã do filme Marighella #MarighellaTerrorista https://t.co/BtPnuIrCK1"
"1.0975966345764E+18","paulacamara_","Crítica alemã aponta mitificação em ""Marighella""
 Apresentá-lo como negro – e transformá-lo em alvo com uma frase como ""matar um negro significa matar um vermelho"" – é sair do conflito político e transformá-lo num conflito racista
#MarighellaTerrorista https://t.co/d8Gv0vT84z"
"1.0975159023194E+18","paulacamara_","O filme sobre o terrorista Carlos Marighella, dirigido por Wagner Moura, custou mais do que a campanha de Jair Bolsonaro à presidência da República. #MarighellaTerrorista
https://t.co/mDYykTltZp"
"1.0975135021667E+18","paulacamara_","“Marighella” empata com filme de Kéfera no IMDB
O filme de Wagner Moura empata com “Eu Sou Mais Eu” no ranking dos filmes mais reprovados pelo público #MarighellaTerrorista
https://t.co/5LvuVh5oGp"
"1.097150556853E+18","paulacamara_","“ O terrorismo é uma arma que o revolucionário não pode abandonar.”

 Minimanual do Guerrilheiro Urbano

Carlos Marighella

Junho de 1969 

#marighellaterrorista"
"1.0964452309776E+18","paulacamara_","“O que surpreende é que nenhum progressista tenha se queixado do ""escurecimento"" de Marighella no filme, já que estão associando um homem negro ao banditismo. Ainda irão responder esta pergunta com o argumento da representatividade.”

https://t.co/npsPyodHNt"
"1.0994412148505E+18","alanghani","Não se espantem se, daqui alguns anos, Maduro for tratado como herói. A intelligentsia pintou Fidel, Lênin, Marighella e até a ex-terrorista Dilma como grandes figuras. É fundamental que se escrevam livros para que a história não seja deturpada futuramente em nome de ideologias."
"1.0973478933407E+18","alanghani","Wagner Moura e seu filme sobre o assassino e terrorista Marighella é fruto de anos de desinformação, doutrinação ideológica, corrompimento moral e inteligentismo - necessidade de fazer o discurso do mainstream esquerdista para ter o ego inflado e posar de inteligente, descolado."
"1.0973467021205E+18","alanghani","Quer entender por que motivo Wagner Moura e seu filme sobre o assassino Marighella é levado a sério pela pela turma ""linguiça na cachaça com cerveja artesanal""? Leia a Corrupção da Inteligência @flaviogordon para entender como se deu a infecção intelectual e moral no Brasil."
"1.4576989923059E+18","sargentofahur","Pensem no lado positivo do filme ""Marighella"". Ele morre no final."
"1.5251562274074E+18","renato_battista","Quem poderia imaginar isso do motorista do Marighella? Sem novidades.

https://t.co/6yNPP86THR"
"1.1127977066433E+18","renato_battista","Uma espécie de ""Cinema sem Partido"" vai rolar com essa decisão do Cinemark de não exibir o documentário sobre 1964. Terão que ter a mesma coerência com o filme do Marighella, ou deveriam ter tido com o filme do Lula. Decisão erradíssima."
"1.0978823570828E+18","renato_battista","Com todas essas relações escusas entre o Paulo Preto e o Aloysio Nunes - que foi alvo de operação em sua residência - creio que devemos cobrar do Governador @jdoriajr o imediato afastamento do ex-motorista do Marighella da Presidência da Investe SP. #ForaAloysioNunes"
"1.0971941818802E+18","renato_battista","O pessoal não entendeu o que Wagner Moura quis dizer. Marighella seria uma espécie de trans negro. Ele se torna negro quando a narrativa convém, mesmo que não esteja vivo."
"1.0782875581262E+18","renato_battista","Eu já perdi as contas de quantos ministro do Temer o Doria já convidou. Acho que estamos no 8o. O nomeado da vez é o motorista do Marighella. Parabens por esta equipe @jdoriajr #sóquenão https://t.co/ckog1tPPT5"
"1.134464081963E+18","joicehasselmann","“Ativistas pela educação” usaram coquetel molotov para incendiar ponto de ônibus em Goiânia, nesta quinta-feira. Uma ação típica do manual de guerrilha urbana do terrorista Marighella. Alguém foi preso? https://t.co/0Z5DTad6le"
"1.0975760099589E+18","joicehasselmann","@jeanwyllys_real e Wagner Moura são o mais novo casal da ""resistência"". Tudo isso pra disfarçar o FRACASSO do filme do Marighella???? https://t.co/jneQjAXB4n"
"1.4906419592408E+18","claudioedantas","Olavo e Marighella juntos https://t.co/AYQkTwrw1j"
"1.4555277258889E+18","fasalles","Ele quer sua audiência vc verá o filme Marighella? https://t.co/gc33TF3f0K"
"1.0384179344299E+18","fasalles","Boa lembrança o Marighella, assassino herói do outros não é igual ao meu herói assassino. Incoerência! https://t.co/AIthwKW3aj"
"1.4622141983694E+18","pauloap","@bertaze_r Qual filme, Marighella? Vc foi ver?"
"1.4548810568852E+18","pauloap","Primeiro que o Marighella nem negro era, parem de falar merda

E ataque quem fazia era esse terrorista que hoje tão homenageando https://t.co/TTfy7TrUSO"
"1.1973074478636E+18","pauloap","Quer reclamar da homenagem ao Pinochet? OK, sem problemas

Mas então, não seja um hipócrita do caralho e reclame também quando homenageiam Marighella, Revolução Russa, Fidel Castro, Coreia do Norte e outras entidades abomináveis e sanguinárias que sempre recebem honrarias no BR https://t.co/eXnKbe0Zwk"
"1.0979485639618E+18","pauloap","Excelente video do @bernardopkuster explicando quem foi o assassino Carlos Marighella

assistam e compartilhem o link

https://t.co/g1IVisJBHc"
